"ID","Player","Team","Position","RkOv","Status","Age","Opponent","Score","%D","ADP","Ros","+/-"
"*07341*","Alexander Padilla","DET","SP","7170","FA","16","","0","0","-","0%","0%"
"*06r39*","Leider Padilla","LAD","LF,RF","7171","FA","19","","0","0","-","0%","0%"
"*03qra*","Nicholas Padilla","(N/A)","RP","7172","FA","29","","0","0","-","0%","0%"
"*06k81*","Yairo Padilla","STL","SS","7173","FA","18","","0","0","-","20%","0%"
"*03deh*","Kevin Padlo","(N/A)","1B","7174","FA","29","","0","0","-","0%","0%"
"*06uv8*","Ricardo Paez","MIN","LF","7175","FA","18","","0","0","-","0%","0%"
"*04q7h*","Ezequiel Pagan","(N/A)","RF","7176","FA","25","","0","0","-","0%","0%"
"*051ep*","Kanoa Pagan","(N/A)","SP,RP","7177","FA","27","","0","0","-","0%","0%"
"*06hn6*","Charlie Pagliarini","SEA","2B","7178","FA","25","","0","0","-","0%","0%"
"*06hpp*","Trey Paige","STL","1B,3B","7179","FA","25","","0","0","-","0%","0%"
"*060mi*","Owen Paino","(N/A)","SS","7180","FA","20","","0","0","-","0%","0%"
"*06qye*","Isaac Palacio","(N/A)","RP","7181","FA","19","","0","0","-","0%","0%"
"*06sap*","Brainerh Palacios","TB","C","7182","FA","17","","0","0","-","0%","0%"
"*067zk*","Jesus Palacios","BAL","SP","7183","FA","21","","0","0","-","0%","0%"
"*06c30*","Johan Palacios","(N/A)","RP","7184","FA","21","","0","0","-","0%","0%"
"*041ra*","Joshua Palacios","(N/A)","LF,RF","7185","FA","30","","0","0","-","1%","0%"
"*04tp0*","Luis Palacios","MIA","RP","7186","FA","25","","0","0","-","0%","0%"
"*06kvk*","Nathaniel Palacios","(N/A)","1B","7187","FA","19","","0","0","-","0%","0%"
"*06rjq*","Manuel Palencia","NYY","C","7188","FA","23","@SF Wed 8:05PM","0","0","-","0%","0%"
"*05t9c*","Aaron Palensky","(N/A)","LF,RF","7189","FA","27","","0","0","-","0%","0%"
"*0649g*","Davis Palermo","COL","RP","7190","FA","26","","0","0","-","0%","0%"
"*0662u*","Jake Palisch","CHW","SP","7191","FA","27","","0","0","-","0%","0%"
"*02hqd*","Daniel Palka","(N/A)","1B","7192","FA","34","","0","0","-","0%","0%"
"*05u38*","Peyton Pallette","CLE","SP,RP","7193","FA","24","","0","0","-","6%","0%"
"*06ubv*","Alberth Palma","TB","SS","7194","FA","20","","0","0","-","1%","0%"
"*05y3s*","Miguel Palma","NYY","C","7195","FA","24","@SF Wed 8:05PM","0","0","-","0%","0%"
"*06ulz*","Moises Palma","TB","RP","7196","FA","21","","0","0","-","0%","0%"
"*04ug2*","Ronaiker Palma","(N/A)","C","7197","FA","26","","0","0","-","0%","0%"
"*05wbq*","Damiano Palmegiani","TOR","1B","7198","FA","26","","0","0","-","3%","0%"
"*041t7*","Preston Palmeiro","(N/A)","1B","7199","FA","31","","0","0","-","0%","0%"
"*070bo*","Dylan Palmer","PIT","2B","7200","FA","22","","0","0","-","0%","0%"
"*04q4g*","Jaylen Palmer","CHC","CF,RF","7201","FA","25","","0","0","-","0%","0%"
"*05jqm*","Trent Palmer","(N/A)","SP,RP","7202","FA","26","","0","0","-","0%","0%"
"*06qoh*","Twine Palmer","BAL","SP","7203","FA","21","","0","0","-","1%","0%"
"*072j5*","Jeronimo Palmeros","SD","SP","7204","FA","19","","0","0","-","0%","0%"
"*06zb9*","Noah Palmese","TOR","RP","7205","FA","22","","0","0","-","0%","0%"
"*068bz*","Wen-Hui Pan","PHI","SP,RP","7206","FA","23","","0","0","-","2%","0%"
"*05t92*","Inohan Paniagua","DET","SP","7207","FA","26","","0","0","-","0%","0%"
"*031ce*","Thomas Pannone","MIL","SP","7208","FA","31","","0","0","-","0%","0%"
"*05xoq*","Shane Panzini","KC","SP,RP","7209","FA","24","","0","0","-","1%","0%"
"*0514c*","Stephen Paolini","(N/A)","CF,RF","7210","FA","25","","0","0","-","0%","0%"
"*073sf*","John Paone","(N/A)","SP","7211","FA","19","","0","0","-","0%","0%"
"*03dpc*","Michael Papierski","(N/A)","C","7212","FA","30","","0","0","-","0%","0%"
"*066a4*","Cole Paplham","SD","RP","7213","FA","25","","0","0","-","0%","0%"
"*06l55*","Luis Parababire","ATL","C","7214","FA","19","","0","0","-","0%","0%"
"*05jrc*","Kevin Parada","NYM","C","7215","FA","24","","0","0","-","13%","0%"
"*04ecd*","Eric Pardinho","(N/A)","RP","7216","FA","25","","0","0","-","1%","0%"
"*06rtq*","Angel Paredes","(N/A)","LF","7217","FA","19","","0","0","-","0%","0%"
"*06tzv*","Cesar Paredes","LAA","SS","7218","FA","17","","0","0","-","0%","0%"
"*0734d*","Jean Paredes","TB","RF","7219","FA","17","","0","0","-","0%","0%"
"*06v6a*","Luis Paredes","ARI","RP","7220","FA","20","","0","0","-","0%","0%"
"*06rtp*","Mike Paredes","MIN","RP","7221","FA","25","","0","0","-","0%","0%"
"*06cmp*","Wilkin Paredes","ARI","SP","7222","FA","22","","0","0","-","0%","0%"
"*06rl9*","Javier Pariguan","(N/A)","C","7223","FA","22","","0","0","-","0%","0%"
"*06zbc*","Trendan Parish","TB","RP","7224","FA","24","","0","0","-","0%","0%"
"*06fpk*","Eddie Park","CHW","LF,CF,RF","7225","FA","24","","0","0","-","0%","0%"
"*03mky*","Hoy Park","(N/A)","2B,LF,CF,RF","7226","FA","29","","0","0","-","0%","0%"
"*06rs8*","Ji Hwan Park","(N/A)","2B","7227","FA","20","","0","0","-","0%","0%"
"*05rbq*","Min-Woo Park","(N/A)","2B","7228","FA","33","","0","0","-","0%","0%"
"*06pg2*","Aaron Parker","TOR","C","7229","FA","23","","0","0","-","1%","0%"
"*06zae*","Brady Parker","COL","SP","7230","FA","21","","0","0","-","0%","0%"
"*0517s*","Brandon Parker","(N/A)","CF,RF","7231","FA","26","","0","0","-","0%","0%"
"*05ual*","Caedmon Parker","CHW","SP","7232","FA","22","","0","0","-","0%","0%"
"*06afk*","Erik Parker","(N/A)","SS","7233","FA","19","","0","0","-","0%","0%"
"*070ea*","Jacob Parker","(N/A)","CF","7234","FA","19","","0","0","-","0%","0%"
"*06se6*","JoJo Parker","TOR","SS","7235","FA","19","","0","0","460.2","60%","0%"
"*04em0*","David Parkinson","(N/A)","SP,RP","7236","FA","30","","0","0","-","0%","0%"
"*05y19*","Hunter Parks","CIN","RP","7237","FA","24","","0","0","-","0%","0%"
"*06quh*","Wyatt Parliament","NYY","SP","7238","FA","22","@SF Wed 8:05PM","0","0","-","0%","0%"
"*06xzz*","Abraham Parra","SD","SP,RP","7239","FA","20","","0","0","-","0%","0%"
"*0426f*","Jeffry Parra","(N/A)","C","7240","FA","28","","0","0","-","0%","0%"
"*072oa*","Juan Parra","PHI","SS","7241","FA","18","","0","0","-","1%","0%"
"*05y6c*","Nixon Parra","(N/A)","RP","7242","FA","22","","0","0","-","0%","0%"
"*0515z*","Drew Parrish","(N/A)","RP","7243","FA","28","","0","0","-","0%","0%"
"*051eb*","Hunter Parsons","(N/A)","RP","7244","FA","28","","0","0","-","0%","0%"
"*03ao4*","Wes Parsons","(N/A)","RP","7245","FA","33","","0","0","-","0%","0%"
"*073uc*","Nico Partida","(N/A)","SS","7246","FA","19","","0","0","-","0%","0%"
"*06y7g*","Nic Partridge","(N/A)","3B","7247","FA","19","","0","0","-","0%","0%"
"*06bn3*","Yovannki Pascual","(N/A)","RP","7248","FA","23","","0","0","-","0%","0%"
"*06h1v*","Paulshawn Pasqualotto","MIN","RP","7249","FA","24","","0","0","-","0%","0%"
"*06qlp*","Duncan Pastore","NYY","2B","7250","FA","25","@SF Wed 8:05PM","0","0","-","0%","0%"
"*056j4*","Jose Pastrano","(N/A)","SS","7251","FA","23","","0","0","-","0%","0%"
"*06l0x*","Samuel Pateti","(N/A)","RP","7252","FA","19","","0","0","-","0%","0%"
"*06hoy*","Sterling Patick","LAD","SP","7253","FA","20","","0","0","-","1%","0%"
"*04k22*","Luis Patino","(N/A)","SP","7254","FA","26","","0","0","-","2%","0%"
"*06rs4*","Marco Patino","(N/A)","SP","7255","FA","21","","0","0","-","0%","0%"
"*06rku*","Orlando Patino","CHW","CF,RF","7256","FA","18","","0","0","-","0%","0%"
"*06imw*","Oswaldo Patino","(N/A)","2B","7257","FA","19","","0","0","-","0%","0%"
"*04mmv*","Wilderd Patino","(N/A)","CF","7258","FA","24","","0","0","-","1%","0%"
"*06qpi*","Andrew Patrick","(N/A)","CF","7259","FA","23","","0","0","-","0%","0%"
"*066j5*","Cole Patten","(N/A)","SP","7260","FA","26","","0","0","-","0%","0%"
"*06490*","Hunter Patteson","KC","SP","7261","FA","25","","0","0","-","0%","0%"
"*06r2p*","Myles Patton","BOS","SP","7262","FA","22","","0","0","-","0%","0%"
"*03jvx*","Spencer Patton","(N/A)","RP","7263","FA","38","","0","0","-","0%","0%"
"*06ibk*","Anderson Paula","(N/A)","CF","7264","FA","19","","0","0","-","0%","0%"
"*06yy5*","Truman Pauley","CHW","SP","7265","FA","22","","0","0","-","1%","0%"
"*06v2e*","Alexis Paulino","NYY","RP","7266","FA","22","@SF Wed 8:05PM","0","0","-","0%","0%"
"*06tad*","Anderson Paulino","(N/A)","RP","7267","FA","27","","0","0","-","0%","0%"
"*06c81*","Brailyn Paulino","STL","RP","7268","FA","19","","0","0","-","0%","0%"
"*05un1*","Eddinson Paulino","(N/A)","2B","7269","FA","23","","0","0","-","2%","0%"
"*06mv6*","Engel Paulino","MIL","CF","7270","FA","19","","0","0","-","0%","0%"
"*06maq*","Enzo Paulino","(N/A)","1B","7271","FA","21","","0","0","-","0%","0%"
"*06bj5*","Jose Paulino","(N/A)","CF","7272","FA","20","","0","0","-","0%","0%"
"*06jfo*","Jose Paulino","MIA","SP","7273","FA","19","","0","0","-","1%","0%"
"*04k4v*","Naswell Paulino","(N/A)","RP","7274","FA","25","","0","0","-","0%","0%"
"*06v2h*","Wilmis Paulino","COL","RP","7275","FA","20","","0","0","-","0%","0%"
"*073sk*","Erik Paulsen","(N/A)","1B","7276","FA","21","","0","0","-","0%","0%"
"*06rmc*","Gerlyn Payano","MIL","RF","7277","FA","17","","0","0","-","0%","0%"
"*06uly*","Jeison Payano","BOS","RP","7278","FA","20","","0","0","-","0%","0%"
"*066r8*","Nelfri Payano","CIN","RP","7279","FA","21","","0","0","-","0%","0%"
"*0700x*","Limanol Payero","PIT","CF","7280","FA","18","","0","0","-","0%","0%"
"*06kkf*","Braylon Payne","MIL","CF","7281","FA","19","","0","0","461.6","36%","0%"
"*072b0*","Landen Payne","CHW","RP","7282","FA","22","","0","0","-","0%","0%"
"*06qp2*","Nate Payne","MIA","SP","7283","FA","20","","0","0","-","3%","0%"
"*05xlb*","Tyler Payne","(N/A)","C","7284","FA","33","","0","0","-","0%","0%"
"*06z5c*","Emilio Payro","HOU","SP","7285","FA","18","","0","0","-","0%","0%"
"*06af5*","Jack Payton","SF","C","7286","FA","24","NYY Wed 8:05PM","0","0","-","0%","0%"
"*031eg*","Mark Payton","(N/A)","LF","7287","FA","34","","0","0","-","0%","0%"
"*061v4*","Karell Paz","(N/A)","LF,RF","7288","FA","26","","0","0","-","0%","0%"
"*06dne*","Marcos Paz","(N/A)","1B,SP","7289","FA","19","","0","0","-","0%","0%"
"*0637y*","Richard Paz","(N/A)","C","7290","FA","24","","0","0","-","0%","0%"
"*06y02*","Francisco Pazos","SEA","SP","7291","FA","20","","0","0","-","0%","0%"
"*05ud5*","Josh Pearson","(N/A)","RF","7292","FA","23","","0","0","-","0%","0%"
"*06ax6*","Shaddon Peavyhouse","(N/A)","RP","7293","FA","27","","0","0","-","0%","0%"
"*060uf*","John Peck","DET","3B,SS","7294","FA","23","","0","0","-","3%","0%"
"*06c5j*","Cannon Peebles","CLE","C","7295","FA","22","","0","0","-","0%","0%"
"*0514h*","Zach Peek","NYM","RP","7296","FA","27","","0","0","-","0%","0%"
"*06r4z*","Ty Peeples","(N/A)","CF","7297","FA","19","","0","0","-","0%","0%"
"*06c7i*","Tai Peete","STL","LF,CF","7298","FA","20","","0","0","-","25%","0%"
"*060x3*","Antony Peguero","(N/A)","RF","7299","FA","20","","0","0","-","0%","0%"
"*06sud*","Esmerlin Peguero","(N/A)","SP","7300","FA","20","","0","0","-","0%","0%"
"*06hnz*","Fernando Peguero","BAL","2B","7301","FA","21","","0","0","-","0%","0%"
"*060mj*","Francis Peguero","(N/A)","RP","7302","FA","28","","0","0","-","0%","0%"
"*06su5*","Jeremy Peguero","(N/A)","RP","7303","FA","23","","0","0","-","0%","0%"
"*06mp5*","Jhoan Peguero","BOS","RF","7304","FA","20","","0","0","-","0%","0%"
"*05rjm*","Jonathan Peguero","TOR","C","7305","FA","21","","0","0","-","0%","0%"
"*06beo*","Juanfel Peguero","TB","SS","7306","FA","21","","0","0","-","0%","0%"
"*05nny*","Odalys Peguero","TB","SS","7307","FA","23","","0","0","-","0%","0%"
"*06kle*","Rafy Peguero","LAD","LF","7308","FA","19","","0","0","-","0%","0%"
"*03dwk*","CD Pelham","ATH","RP","7309","FA","31","","0","0","-","0%","0%"
"*05uc6*","Mason Pelio","CIN","SP","7310","FA","25","","0","0","-","0%","0%"
"*0516o*","Colin Peluse","PHI","RP","7311","FA","27","","0","0","-","1%","0%"
"*05y43*","Jose Pena Jr.","PHI","RP","7312","FA","22","","0","0","-","0%","0%"
"*06rjl*","Adrian Pena","MIA","SP","7313","FA","17","","0","0","-","1%","0%"
"*06mec*","Alain Pena","HOU","SP","7314","FA","22","","0","0","-","0%","0%"
"*06v2g*","Ayendy Pena","CIN","RP","7315","FA","21","","0","0","-","0%","0%"
"*05j8m*","Carlos Pena","DET","SP,RP","7316","FA","27","","0","0","-","0%","0%"
"*06ek8*","Dameury Pena","MIN","2B","7317","FA","20","","0","0","-","3%","0%"
"*066ry*","Daniel Pena","MIN","C","7318","FA","21","","0","0","-","0%","0%"
"*06r43*","David Pena","SEA","SP","7319","FA","21","","0","0","-","0%","0%"
"*06m0g*","Elian Pena","NYM","SS","7320","FA","18","","0","0","460.9","48%","0%"
"*06c39*","Eliezer Pena","COL","SP","7321","FA","20","","0","0","-","0%","0%"
"*06ut3*","Emmanuel Pena","BAL","SP","7322","FA","18","","0","0","-","0%","0%"
"*050k3*","Erick Pena","(N/A)","CF","7323","FA","23","","0","0","-","3%","0%"
"*06o11*","Ezequiel Pena","CHC","2B","7324","FA","19","","0","0","-","0%","0%"
"*06rn7*","Fernando Pena","SF","1B","7325","FA","18","NYY Wed 8:05PM","0","0","-","0%","0%"
"*064rr*","Francis Pena","SD","RP","7326","FA","25","","0","0","-","1%","0%"
"*06u7b*","Isaac Pena","(N/A)","3B","7327","FA","22","","0","0","-","0%","0%"
"*05rkn*","Jefferson Pena","(N/A)","LF","7328","FA","22","","0","0","-","0%","0%"
"*06z5n*","Joan Pena","MIL","SP","7329","FA","18","","0","0","-","0%","0%"
"*06jh7*","Joandrew Pena","(N/A)","1B","7330","FA","19","","0","0","-","0%","0%"
"*06rmb*","Jose Pena","BAL","SS","7479","FA","17","","0","0","-","1%","0%"
"*06j3f*","Luis Pena","MIL","2B,SS","7331","FA","19","","0","1","459.9","64%","0%"
"*05rbd*","Manuel Pena","ARI","1B","7332","FA","22","","0","0","-","1%","0%"
"*066oo*","Ricardo Pena","MIN","C","7333","FA","20","","0","0","-","0%","0%"
"*02n7o*","Ronald Pena","(N/A)","CF,SP,RP","7334","FA","34","","0","0","-","0%","0%"
"*06rrs*","Sebastian Pena","SD","CF","7335","FA","18","","0","0","-","0%","0%"
"*052ib*","Viandel Pena","WSH","2B","7336","FA","25","","0","0","-","0%","0%"
"*066t7*","Victor Pena","KC","RP","7337","FA","23","","0","0","-","0%","0%"
"*06r7w*","Yahir Pena","BOS","C","7338","FA","19","","0","0","-","0%","0%"
"*060yx*","Yordalin Pena","STL","CF,RF","7339","FA","21","","0","0","-","0%","0%"
"*06qnt*","Dalton Pence","TEX","SP,RP","7340","FA","23","","0","0","-","2%","0%"
"*073pq*","Jonathan Pence","(N/A)","RP","7341","FA","27","","0","0","-","0%","0%"
"*06rsi*","Striker Pence","(N/A)","3B","7342","FA","16","","0","0","-","1%","0%"
"*05rg6*","Caleb Pendleton","LAA","1B","7343","FA","23","","0","0","-","0%","0%"
"*06yw6*","Dayne Pengelly","TOR","SP","7344","FA","23","","0","0","-","0%","0%"
"*066ah*","Ty Penner","(N/A)","1B","7345","FA","25","","0","0","-","0%","0%"
"*06qie*","Jack Penney","DET","2B,SS","7346","FA","23","","0","0","-","1%","0%"
"*06qk4*","Garrett Pennington","DET","1B,LF","7347","FA","25","","0","0","-","0%","0%"
"*06kyc*","Walter Pennington","(N/A)","RP","7348","FA","27","","0","0","-","1%","0%"
"*06fuv*","Zach Penrod","WSH","SP,RP","7349","FA","28","","0","0","-","1%","0%"
"*070de*","Blake Penso","COL","C","7350","FA","24","","0","0","-","0%","0%"
"*06zgu*","Gabel Pentecost","HOU","SP","7351","FA","22","","0","0","-","0%","0%"
"*051h5*","Ben Peoples","CHW","RP","7352","FA","24","","0","0","-","1%","0%"
"*06583*","Nick Peoples","WSH","RF","7353","FA","21","","0","0","-","0%","0%"
"*06fv5*","Jake Peppers","CHW","RP","7354","FA","24","","0","0","-","0%","0%"
"*062x6*","Dominic Perachi","PIT","SP","7355","FA","25","","0","0","-","0%","0%"
"*06qww*","Angel Peralta","HOU","SP","7356","FA","19","","0","0","-","0%","0%"
"*06ky9*","Christopher Peralta","MIL","SP","7357","FA","18","","0","0","-","0%","0%"
"*06jfb*","Dexters Peralta","NYY","SS","7358","FA","18","@SF Wed 8:05PM","0","0","-","1%","0%"
"*062d0*","Fabio Peralta","(N/A)","1B","7359","FA","20","","0","0","-","0%","0%"
"*06if5*","Pedro Peralta","PHI","SP","7360","FA","19","","0","0","-","0%","0%"
"*05rhr*","Ramon Peralta","(N/A)","SS","7361","FA","22","","0","0","-","0%","0%"
"*051dq*","Sammy Peralta","(N/A)","RP","7362","FA","27","","0","0","-","0%","0%"
"*01sfv*","Wily Peralta","(N/A)","RP","7363","FA","36","","0","0","-","0%","0%"
"*02y27*","Jose Peraza","(N/A)","2B","7364","FA","31","","0","0","-","0%","0%"
"*061li*","Cole Percival","(N/A)","RP","7365","FA","27","","0","0","-","0%","0%"
"*0510h*","Alan Perdomo","(N/A)","RP","7366","FA","24","","0","0","-","0%","0%"
"*03mhv*","Angel Perdomo","LAA","RP","7367","FA","31","","0","0","-","1%","0%"
"*06uhk*","Cesar Perdomo","SF","SP","7368","FA","24","NYY Wed 8:05PM","0","0","-","0%","0%"
"*06f07*","Jhonny Perdomo","(N/A)","2B","7369","FA","23","","0","0","-","0%","0%"
"*067z8*","Jose Perdomo","ATL","SS","7370","FA","19","","0","0","-","19%","0%"
"*072qy*","Jose Perdomo","ATH","C","7371","FA","16","","0","0","-","0%","0%"
"*06rl7*","Alejandro Pereira","ATH","C","7372","FA","18","","0","0","-","0%","0%"
"*072on*","Claudio Pereira","BOS","SP","7373","FA","17","","0","0","-","1%","0%"
"*06cew*","Sandro Pereira","HOU","2B","7374","FA","20","","0","0","-","0%","0%"
"*0637p*","Wilfredo Pereira","(N/A)","SP","7375","FA","26","","0","0","-","0%","0%"
"*061yv*","Yordis Perera","(N/A)","3B","7376","FA","23","","0","0","-","0%","0%"
"*050ya*","Robert Perez Jr.","(N/A)","CF","7377","FA","25","","0","0","-","0%","0%"
"*06cey*","Adonys Perez","ARI","SP,RP","7378","FA","22","","0","0","-","0%","0%"
"*064ns*","Alfonso Perez","SF","RP","7379","FA","20","NYY Wed 8:05PM","0","0","-","0%","0%"
"*05rcz*","Andrew Perez","KC","RP","7380","FA","28","","0","0","-","0%","0%"
"*06aw7*","Andy Perez","COL","SS","7381","FA","21","","0","0","-","1%","0%"
"*06ful*","Angel Perez","PIT","1B","7382","FA","20","","0","0","-","0%","0%"
"*06rlr*","Angel Perez","CLE","RP","7383","FA","21","","0","0","-","0%","0%"
"*06r80*","Axel Perez","(N/A)","SP","7384","FA","20","","0","0","-","0%","0%"
"*04ywz*","Brayan Perez","(N/A)","RP","7385","FA","25","","0","0","-","0%","0%"
"*05xuj*","Bryan Perez","COL","SP","7386","FA","22","","0","0","-","0%","0%"
"*01suw*","Carlos Perez","HOU","C","7387","FA","35","","0","0","-","0%","0%"
"*03mkv*","Carlos Perez","(N/A)","C,1B","7388","FA","29","","0","0","-","0%","0%"
"*05jq5*","Carlos Perez","(N/A)","C","7389","FA","24","","0","0","-","0%","0%"
"*03zo6*","Cionel Perez","WSH","RP","7390","FA","29","","0","0","-","1%","0%"
"*066m2*","Cristian Perez","DET","CF","7391","FA","19","","0","0","-","0%","0%"
"*06dmo*","Daniel Perez","(N/A)","1B","7392","FA","24","","0","0","-","0%","0%"
"*06rlh*","Darling Perez","NYM","SP","7393","FA","18","","0","0","-","0%","0%"
"*059zr*","Dayro Perez","(N/A)","SS","7394","FA","24","","0","0","-","0%","0%"
"*064ox*","Doilin Perez","(N/A)","SP","7395","FA","20","","0","0","-","0%","0%"
"*05y6m*","Doimil Perez","(N/A)","SP","7396","FA","22","","0","0","-","0%","0%"
"*06klm*","Edelvis Perez","CLE","SP","7397","FA","20","","0","0","-","0%","0%"
"*06iej*","Edgleen Perez","PIT","C","7398","FA","19","","0","0","-","2%","0%"
"*06aku*","Eduardo Perez","HOU","UT","7399","FA","19","","0","0","-","0%","0%"
"*06rqq*","Elias Perez","SEA","RF","7400","FA","18","","0","0","-","0%","0%"
"*06if1*","Enyervert Perez","ARI","1B,3B","7401","FA","20","","0","0","-","1%","0%"
"*06aq1*","Erigaldi Perez","CLE","SP","7402","FA","20","","0","0","-","0%","0%"
"*06ek7*","Fernando Perez","TOR","SP","7403","FA","22","","0","0","-","3%","0%"
"*04al9*","Francisco Perez","(N/A)","RP","7404","FA","28","","0","0","-","0%","0%"
"*0723a*","Francisco Perez","TEX","C","7405","FA","19","","0","0","-","0%","0%"
"*043ny*","Hector Perez","(N/A)","SP,RP","7406","FA","29","","0","0","-","0%","0%"
"*05g3l*","Hedbert Perez","TOR","RF","7407","FA","22","","0","0","-","6%","0%"
"*021wf*","Hernan Perez","(N/A)","2B,3B","7408","FA","34","","0","0","-","0%","0%"
"*06kzb*","Javier Perez","HOU","SP,RP","7409","FA","22","","0","0","-","0%","0%"
"*06uj6*","Jean Perez","(N/A)","2B","7410","FA","23","","0","0","-","0%","0%"
"*061mj*","Jeral Perez","CHW","2B,SS","7411","FA","21","","0","0","-","14%","0%"
"*04eez*","Joe Perez","(N/A)","RP","7412","FA","26","","0","0","-","0%","0%"
"*072zj*","Jordan Perez","SD","SP","7413","FA","16","","0","0","-","0%","0%"
"*05r5t*","Jose Perez","TB","3B,LF","7414","FA","21","","0","0","-","0%","0%"
"*06rt4*","Josh Perez","CLE","SP","7415","FA","18","","0","0","-","0%","0%"
"*06rvv*","Joyner Perez","MIN","LF","7416","FA","17","","0","0","-","1%","0%"
"*05ygk*","Juan Perez","SF","C","7417","FA","21","NYY Wed 8:05PM","0","0","-","0%","0%"
"*06c7m*","Kener Perez","(N/A)","SP","7418","FA","21","","0","0","-","0%","0%"
"*06rmz*","Kenyi Perez","CHC","RP","7672","FA","24","","0","0","-","0%","0%"
"*05yhz*","Luis Perez","(N/A)","CF","7419","FA","23","","0","0","-","0%","0%"
"*064p5*","Manuel Perez","ATH","SP","7420","FA","20","","0","0","-","0%","0%"
"*066lx*","Marcelo Perez","SEA","SP","7421","FA","26","","0","0","-","1%","0%"
"*064qa*","Marlon Perez","(N/A)","RP","7422","FA","25","","0","0","-","0%","0%"
"*02btc*","Michael Perez","(N/A)","C","7423","FA","33","","0","0","-","0%","0%"
"*06tn8*","Michael Perez","MIA","RP","7424","FA","23","","0","0","-","0%","0%"
"*068yx*","Miguel Perez","(N/A)","CF","7425","FA","25","","0","0","-","0%","0%"
"*06mhv*","Miguel Perez","(N/A)","LF","7426","FA","19","","0","0","-","0%","0%"
"*0503r*","Milkar Perez","(N/A)","1B","7427","FA","24","","0","0","-","1%","0%"
"*064nj*","Nico Perez","LAD","2B","7428","FA","21","","0","0","-","0%","0%"
"*063dr*","Onil Perez","SF","C","7429","FA","23","NYY Wed 8:05PM","0","0","-","1%","0%"
"*060vw*","Railin Perez","HOU","RP","7430","FA","24","","0","0","-","0%","0%"
